"workerid","category","trial_type","evidenceStatement","characterGender","freqLevel","characterName","habitual","n_instances","time_period","rt","response","frequency","logFreq"
5,"clothing","truthJudge","wore socks","male",NA,"Kyle","wears socks",3,"week",3618,"agree-key",2.33333333333333,0.847297860387204
5,"food","truthJudge","smoked cigarettes","female",NA,"Jackie","smokes cigarettes",3,"week",5223,"agree-key",2.33333333333333,0.847297860387204
5,"food","truthJudge","drank coffee","female",NA,"Monica","drinks coffee",3,"2 weeks",3362,"agree-key",4.66666666666667,1.54044504094715
5,"clothing","truthJudge","wore a bra","female",NA,"Shannon","wears a bra",3,"week",3002,"agree-key",2.33333333333333,0.847297860387204
5,"entertainment","truthJudge","listened to live music","female",NA,"Jennifer","listens to live music",3,"week",2811,"agree-key",2.33333333333333,0.847297860387204
5,"hobby","truthJudge","played the banjo","male",NA,"Martin","plays the banjo",3,"2 years",5048,"disagree-key",243.333333333333,5.49443224547433
6,"clothing","truthJudge","wore socks","male",NA,"Jack","wears socks",3,"week",3501,"agree-key",2.33333333333333,0.847297860387204
6,"entertainment","truthJudge","listened to live music","male",NA,"Gabriel","listens to live music",3,"month",2805,"agree-key",10,2.30258509299405
6,"employment","truthJudge","stole chewing gum","female",NA,"Rebecca","steals chewing gum",3,"5 years",2574,"agree-key",608.333333333333,6.41072297734848
6,"employment","truthJudge","stole a car","male",NA,"Scott","steals cars",3,"5 years",2037,"agree-key",608.333333333333,6.41072297734848
6,"clothing","truthJudge","wore a suit","female",NA,"Veronica","wears a suit",3,"6 months",1622,"agree-key",60,4.0943445622221
6,"hobby","truthJudge","climbed mountains","male",NA,"Fred","climbs mountains",3,"year",2294,"agree-key",121.666666666667,4.80128506491438
6,"entertainment","truthJudge","listened to Pandora","male",NA,"Christopher","listens to Pandora",3,"week",2334,"agree-key",2.33333333333333,0.847297860387204
6,"clothing","truthJudge","wore socks","female",NA,"Nicole","wears socks",3,"month",1444,"agree-key",10,2.30258509299405
6,"employment","truthJudge","volunteered for a soup kitchen","female",NA,"Maya","volunteers for soup kitchens",3,"year",2063,"agree-key",121.666666666667,4.80128506491438
6,"food","truthJudge","drank beer","female",NA,"Crystal","drinks beer",3,"2 weeks",1989,"agree-key",4.66666666666667,1.54044504094715
6,"food","truthJudge","drank beer","male",NA,"Martin","drinks beer",3,"week",2486,"agree-key",2.33333333333333,0.847297860387204
6,"employment","truthJudge","wrote a novel","male",NA,"Derrick","writes novels",3,"5 years",2798,"agree-key",608.333333333333,6.41072297734848
6,"clothing","truthJudge","wore a bra","female",NA,"Kristina","wears a bra",3,"month",3814,"disagree-key",10,2.30258509299405
6,"food","truthJudge","drank coffee","female",NA,"Elisa","drinks coffee",3,"2 weeks",1716,"agree-key",4.66666666666667,1.54044504094715
6,"employment","truthJudge","sold a company","female",NA,"Tina","sells companies",3,"year",2853,"agree-key",121.666666666667,4.80128506491438
6,"food","truthJudge","did cocaine","male",NA,"Tom","does cocaine",3,"year",2572,"disagree-key",121.666666666667,4.80128506491438
6,"hobby","truthJudge","hiked","female",NA,"Jackie","hikes",3,"week",2486,"agree-key",2.33333333333333,0.847297860387204
6,"hobby","truthJudge","played tennis","male",NA,"Ronald","plays tennis",3,"2 years",2244,"disagree-key",243.333333333333,5.49443224547433
6,"clothing","truthJudge","wore a watch","male",NA,"Lee","wears a watch",3,"month",2558,"agree-key",10,2.30258509299405
6,"employment","truthJudge","wrote a poem","male",NA,"Anthony","writes poems",3,"5 years",1716,"disagree-key",608.333333333333,6.41072297734848
6,"entertainment","truthJudge","watched professional football","male",NA,"Tim","watches professional football",3,"2 years",2610,"disagree-key",243.333333333333,5.49443224547433
6,"hobby","truthJudge","ran","female",NA,"Hillary","runs",3,"year",2437,"disagree-key",121.666666666667,4.80128506491438
6,"entertainment","truthJudge","watched space launches","female",NA,"Kelly","watches space launches",3,"month",3838,"agree-key",10,2.30258509299405
6,"employment","truthJudge","volunteered for a political campaign","male",NA,"Eric","volunteers for political campaigns",3,"5 years",2749,"disagree-key",608.333333333333,6.41072297734848
6,"food","truthJudge","ate caviar","male",NA,"Greg","eats caviar",3,"month",2378,"agree-key",10,2.30258509299405
6,"hobby","truthJudge","played the banjo","male",NA,"Lewis","plays the banjo",3,"year",2400,"disagree-key",121.666666666667,4.80128506491438
6,"food","truthJudge","ate peanut butter","female",NA,"Amber","eats peanut butter",3,"5 years",1526,"disagree-key",608.333333333333,6.41072297734848
6,"food","truthJudge","smoked marijuana","female",NA,"Alicia","smokes marijuana",3,"5 years",1269,"disagree-key",608.333333333333,6.41072297734848
6,"food","truthJudge","did cocaine","female",NA,"Kim","does cocaine",3,"month",1957,"agree-key",10,2.30258509299405
6,"clothing","truthJudge","wore slacks","female",NA,"Brooke","wears slacks",3,"week",2061,"agree-key",2.33333333333333,0.847297860387204
6,"entertainment","truthJudge","went to the movies","female",NA,"Shannon","goes to the movies",3,"month",2206,"agree-key",10,2.30258509299405
6,"food","truthJudge","smoked cigarettes","female",NA,"Ashley","smokes cigarettes",3,"month",1774,"agree-key",10,2.30258509299405
6,"clothing","truthJudge","wore a bra","male",NA,"Kyle","wears a bra",3,"month",3894,"disagree-key",10,2.30258509299405
6,"employment","truthJudge","sold something on eBay","male",NA,"Lucas","sells things on eBay",3,"5 years",2712,"disagree-key",608.333333333333,6.41072297734848
6,"clothing","truthJudge","wore a suit","male",NA,"Brian","wears a suit",3,"6 months",2579,"disagree-key",60,4.0943445622221
6,"food","truthJudge","drank coffee","male",NA,"Ben","drinks coffee",3,"year",1775,"disagree-key",121.666666666667,4.80128506491438
6,"entertainment","truthJudge","went to the ballet","male",NA,"Jacob","goes to the ballet",3,"year",2309,"agree-key",121.666666666667,4.80128506491438
7,"clothing","truthJudge","wore slacks","female",NA,"Amber","wears slacks",3,"week",4870,"agree-key",2.33333333333333,0.847297860387204
7,"food","truthJudge","smoked cigarettes","female",NA,"Nicole","smokes cigarettes",3,"year",2850,"disagree-key",121.666666666667,4.80128506491438
7,"clothing","truthJudge","wore a bra","female",NA,"Sophia","wears a bra",3,"month",2278,"agree-key",10,2.30258509299405
7,"hobby","truthJudge","played the banjo","female",NA,"Laura","plays the banjo",3,"5 years",3233,"disagree-key",608.333333333333,6.41072297734848
7,"clothing","truthJudge","wore a watch","female",NA,"Maya","wears a watch",3,"month",2394,"agree-key",10,2.30258509299405
7,"clothing","truthJudge","wore a bra","male",NA,"Vince","wears a bra",3,"month",3157,"agree-key",10,2.30258509299405
7,"food","truthJudge","ate caviar","male",NA,"Robert","eats caviar",3,"year",1687,"agree-key",121.666666666667,4.80128506491438
7,"hobby","truthJudge","ran","male",NA,"Lee","runs",3,"week",1437,"disagree-key",2.33333333333333,0.847297860387204
7,"entertainment","truthJudge","went to the ballet","male",NA,"Greg","goes to the ballet",3,"year",2581,"disagree-key",121.666666666667,4.80128506491438
7,"food","truthJudge","drank coffee","male",NA,"Stephen","drinks coffee",3,"month",2986,"agree-key",10,2.30258509299405
7,"entertainment","truthJudge","watched space launches","male",NA,"Ben","watches space launches",3,"2 years",4266,"disagree-key",243.333333333333,5.49443224547433
7,"entertainment","truthJudge","went to the movies","male",NA,"Jack","goes to the movies",3,"year",2845,"agree-key",121.666666666667,4.80128506491438
7,"employment","truthJudge","stole chewing gum","female",NA,"Bridgette","steals chewing gum",3,"year",4318,"agree-key",121.666666666667,4.80128506491438
7,"food","truthJudge","drank beer","male",NA,"David","drinks beer",3,"2 weeks",3887,"agree-key",4.66666666666667,1.54044504094715
7,"employment","truthJudge","volunteered for a political campaign","male",NA,"Martin","volunteers for political campaigns",3,"5 years",798,"disagree-key",608.333333333333,6.41072297734848
7,"employment","truthJudge","sold a company","female",NA,"Jennifer","sells companies",3,"year",354,"disagree-key",121.666666666667,4.80128506491438
7,"hobby","truthJudge","climbed mountains","female",NA,"Elisa","climbs mountains",3,"year",28,"agree-key",121.666666666667,4.80128506491438
7,"employment","truthJudge","wrote a poem","female",NA,"Kim","writes poems",3,"5 years",35,"disagree-key",608.333333333333,6.41072297734848
7,"hobby","truthJudge","played tennis","male",NA,"Christopher","plays tennis",3,"year",4019,"agree-key",121.666666666667,4.80128506491438
7,"food","truthJudge","smoked marijuana","male",NA,"Tom","smokes marijuana",3,"year",1575,"agree-key",121.666666666667,4.80128506491438
7,"employment","truthJudge","stole a car","male",NA,"Ted","steals cars",3,"5 years",1985,"agree-key",608.333333333333,6.41072297734848
7,"employment","truthJudge","wrote a novel","female",NA,"Kristina","writes novels",3,"5 years",1755,"agree-key",608.333333333333,6.41072297734848
7,"food","truthJudge","drank beer","female",NA,"Alicia","drinks beer",3,"week",2015,"agree-key",2.33333333333333,0.847297860387204
7,"clothing","truthJudge","wore socks","male",NA,"Scott","wears socks",3,"month",2376,"agree-key",10,2.30258509299405
7,"clothing","truthJudge","wore socks","female",NA,"Ashley","wears socks",3,"month",1483,"agree-key",10,2.30258509299405
7,"clothing","truthJudge","wore a suit","female",NA,"Linda","wears a suit",3,"6 months",2090,"agree-key",60,4.0943445622221
7,"entertainment","truthJudge","watched professional football","female",NA,"Monica","watches professional football",3,"month",2057,"agree-key",10,2.30258509299405
7,"hobby","truthJudge","hiked","male",NA,"Ronald","hikes",3,"year",2055,"agree-key",121.666666666667,4.80128506491438
7,"food","truthJudge","did cocaine","female",NA,"Rebecca","does cocaine",3,"month",2123,"agree-key",10,2.30258509299405
7,"food","truthJudge","ate peanut butter","female",NA,"Janet","eats peanut butter",3,"month",1612,"agree-key",10,2.30258509299405
7,"employment","truthJudge","sold something on eBay","male",NA,"Lucas","sells things on eBay",3,"5 years",2185,"disagree-key",608.333333333333,6.41072297734848
7,"entertainment","truthJudge","listened to live music","female",NA,"Hillary","listens to live music",3,"week",3062,"agree-key",2.33333333333333,0.847297860387204
7,"food","truthJudge","did cocaine","male",NA,"Seth","does cocaine",3,"5 years",1593,"agree-key",608.333333333333,6.41072297734848
7,"food","truthJudge","drank coffee","female",NA,"Tina","drinks coffee",3,"year",1098,"agree-key",121.666666666667,4.80128506491438
7,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Kyle","volunteers for soup kitchens",3,"5 years",902,"agree-key",608.333333333333,6.41072297734848
7,"clothing","truthJudge","wore a suit","male",NA,"Derrick","wears a suit",3,"month",572,"disagree-key",10,2.30258509299405
7,"entertainment","truthJudge","listened to Pandora","female",NA,"Theresa","listens to Pandora",3,"year",536,"agree-key",121.666666666667,4.80128506491438
8,"entertainment","truthJudge","went to the movies","female",NA,"Michelle","goes to the movies",3,"year",3610,"agree-key",121.666666666667,4.80128506491438
8,"entertainment","truthJudge","listened to Pandora","male",NA,"Martin","listens to Pandora",3,"week",3088,"agree-key",2.33333333333333,0.847297860387204
8,"entertainment","truthJudge","went to the ballet","female",NA,"Rebecca","goes to the ballet",3,"year",5044,"agree-key",121.666666666667,4.80128506491438
8,"clothing","truthJudge","wore slacks","male",NA,"Ted","wears slacks",3,"6 months",1517,"agree-key",60,4.0943445622221
8,"entertainment","truthJudge","watched space launches","male",NA,"Gabriel","watches space launches",3,"year",2128,"agree-key",121.666666666667,4.80128506491438
8,"food","truthJudge","ate caviar","female",NA,"Esther","eats caviar",3,"year",1657,"agree-key",121.666666666667,4.80128506491438
8,"clothing","truthJudge","wore a watch","male",NA,"Cameron","wears a watch",3,"6 months",5878,"agree-key",60,4.0943445622221
8,"clothing","truthJudge","wore a suit","female",NA,"Julia","wears a suit",3,"6 months",2240,"agree-key",60,4.0943445622221
8,"employment","truthJudge","stole a car","female",NA,"Kathleen","steals cars",3,"year",2494,"agree-key",121.666666666667,4.80128506491438
8,"hobby","truthJudge","hiked","male",NA,"Fred","hikes",3,"2 months",1649,"agree-key",20,2.99573227355399
8,"hobby","truthJudge","played tennis","female",NA,"Bridgette","plays tennis",3,"2 years",3672,"disagree-key",243.333333333333,5.49443224547433
8,"clothing","truthJudge","wore a bra","female",NA,"Jessica","wears a bra",3,"month",3070,"agree-key",10,2.30258509299405
8,"employment","truthJudge","wrote a poem","male",NA,"Alexander","writes poems",3,"5 years",5591,"disagree-key",608.333333333333,6.41072297734848
8,"food","truthJudge","drank coffee","male",NA,"Seth","drinks coffee",3,"week",3149,"agree-key",2.33333333333333,0.847297860387204
8,"employment","truthJudge","sold something on eBay","female",NA,"Melinda","sells things on eBay",3,"5 years",6134,"disagree-key",608.333333333333,6.41072297734848
8,"employment","truthJudge","stole chewing gum","female",NA,"Jackie","steals chewing gum",3,"year",3968,"agree-key",121.666666666667,4.80128506491438
8,"employment","truthJudge","sold a company","male",NA,"Lucas","sells companies",3,"5 years",8741,"disagree-key",608.333333333333,6.41072297734848
8,"employment","truthJudge","volunteered for a soup kitchen","male",NA,"Brian","volunteers for soup kitchens",3,"5 years",4768,"agree-key",608.333333333333,6.41072297734848
8,"entertainment","truthJudge","listened to live music","female",NA,"Veronica","listens to live music",3,"year",2862,"agree-key",121.666666666667,4.80128506491438
8,"food","truthJudge","drank beer","male",NA,"Stephen","drinks beer",3,"2 weeks",1600,"agree-key",4.66666666666667,1.54044504094715
8,"hobby","truthJudge","climbed mountains","male",NA,"Anthony","climbs mountains",3,"2 years",3408,"agree-key",243.333333333333,5.49443224547433
8,"food","truthJudge","smoked marijuana","female",NA,"Angela","smokes marijuana",3,"year",2245,"agree-key",121.666666666667,4.80128506491438
8,"food","truthJudge","did cocaine","female",NA,"Theresa","does cocaine",3,"5 years",3032,"disagree-key",608.333333333333,6.41072297734848
8,"clothing","truthJudge","wore a suit","male",NA,"Kyle","wears a suit",3,"month",2766,"agree-key",10,2.30258509299405
8,"food","truthJudge","did cocaine","male",NA,"Stephen","does cocaine",3,"week",1402,"agree-key",2.33333333333333,0.847297860387204
8,"food","truthJudge","ate peanut butter","male",NA,"Lewis","eats peanut butter",3,"month",2012,"agree-key",10,2.30258509299405
8,"food","truthJudge","smoked cigarettes","female",NA,"Tina","smokes cigarettes",3,"week",1662,"agree-key",2.33333333333333,0.847297860387204
